customer_id,loan_id,loan_type,loan_amount,interest_rate,loan_term,employment_type,income_level,credit_score,gender,marital_status,education_level,application_date,approval_date,disbursement_date,due_date,default_status
CUST-00002259,LN00003418,Home Loan,43557,0.093430331,17,Self-employed,Medium,579,Female,Divorced,PhD,05-11-2020,13-11-2020,21-11-2020,03-02-2021,FALSE
CUST-00000792,LN00003066,Home Loan,50080,0.070526334,27,Part-time,Low,731,Female,Married,High School,02-03-2022,09-03-2022,21-03-2022,15-06-2022,FALSE
CUST-00000360,LN00001728,Personal Loan,3693,0.083797479,47,Part-time,High,437,Male,Single,Bachelor,01-05-2018,07-05-2018,10-05-2018,16-10-2018,FALSE
CUST-00004678,LN00004027,Personal Loan,96003,0.09230516,23,Full-time,Medium,568,Male,Single,PhD,22-05-2021,25-05-2021,27-05-2021,04-10-2021,FALSE
CUST-00000423,LN00002933,Car Loan,96259,0.079495812,22,Self-employed,High,500,Female,Married,Master,01-11-2022,10-11-2022,20-11-2022,07-01-2023,FALSE
CUST-00000121,LN00003815,Home Loan,70163,0.086821114,14,Full-time,Medium,441,Female,Single,High School,26-11-2018,02-12-2018,11-12-2018,11-03-2019,FALSE
CUST-00002221,LN00001704,Personal Loan,26939,0.072253555,55,Self-employed,High,654,Male,Single,PhD,25-03-2018,08-04-2018,16-04-2018,20-05-2018,FALSE
CUST-00004130,LN00003087,Education Loan,49925,0.077053001,48,Full-time,Low,628,Male,Married,High School,19-04-2021,18-05-2021,18-05-2021,05-07-2021,FALSE
CUST-00002966,LN00003265,Education Loan,43941,0.076912109,17,Part-time,High,530,Male,Married,Master,15-01-2020,13-02-2020,25-02-2020,25-04-2020,FALSE
CUST-00000071,LN00004542,Education Loan,22834,0.068801325,30,Full-time,Low,607,Female,Single,High School,21-01-2019,02-02-2019,16-02-2019,11-08-2019,FALSE
CUST-00004641,LN00000054,Personal Loan,19047,0.077348388,29,Part-time,Medium,445,Male,Married,Bachelor,19-11-2018,26-11-2018,27-11-2018,11-04-2019,TRUE
CUST-00003693,LN00000692,Car Loan,27105,0.056770726,27,Part-time,Medium,451,Female,Divorced,PhD,27-04-2022,05-05-2022,05-05-2022,23-08-2022,TRUE
CUST-00004631,LN00004100,Education Loan,76766,0.072632694,34,Part-time,Medium,439,Male,Married,High School,24-03-2019,01-04-2019,07-04-2019,23-09-2019,FALSE
CUST-00003730,LN00000257,Education Loan,16707,0.075726868,54,Full-time,Low,320,Male,Single,High School,22-06-2020,26-06-2020,07-07-2020,03-11-2020,FALSE
CUST-00000014,LN00003433,Education Loan,22976,0.076157304,48,Full-time,Medium,553,Male,Divorced,PhD,14-03-2018,03-04-2018,15-04-2018,08-09-2018,FALSE
CUST-00003901,LN00000834,Personal Loan,45262,0.076377538,20,Part-time,Low,363,Female,Single,Master,12-09-2018,17-09-2018,17-09-2018,18-02-2019,FALSE
CUST-00003620,LN00002530,Personal Loan,24776,0.079073537,14,Full-time,Low,517,Male,Single,Master,09-05-2020,07-06-2020,17-06-2020,26-09-2020,FALSE
CUST-00000271,LN00002897,Personal Loan,31080,0.087191623,19,Self-employed,High,371,Female,Divorced,PhD,05-07-2020,20-07-2020,30-07-2020,10-12-2020,FALSE
CUST-00003125,LN00001162,Education Loan,67842,0.093117756,49,Part-time,Medium,461,Male,Married,PhD,19-10-2020,03-11-2020,03-11-2020,27-12-2020,FALSE
CUST-00001584,LN00003523,Personal Loan,62373,0.070253522,15,Self-employed,High,429,Female,Single,Bachelor,14-05-2020,06-06-2020,11-06-2020,28-11-2020,FALSE
CUST-00004559,LN00000473,Personal Loan,7776,0.061951987,23,Part-time,Low,524,Male,Married,High School,20-09-2022,03-10-2022,08-10-2022,18-12-2022,FALSE
CUST-00000523,LN00002027,Car Loan,93787,0.064369334,55,Self-employed,High,753,Female,Married,High School,06-08-2021,24-08-2021,03-09-2021,22-02-2022,FALSE
CUST-00002818,LN00001638,Personal Loan,56016,0.072691956,42,Part-time,Medium,683,Male,Divorced,Master,04-03-2022,22-03-2022,02-04-2022,24-05-2022,TRUE
CUST-00004951,LN00003549,Home Loan,10474,0.07472118,36,Part-time,Low,406,Female,Single,Bachelor,18-06-2020,03-07-2020,07-07-2020,02-09-2020,FALSE
CUST-00002840,LN00002241,Personal Loan,59053,0.068450059,27,Part-time,High,402,Female,Divorced,High School,11-11-2022,07-12-2022,10-12-2022,30-04-2023,TRUE
CUST-00000443,LN00002355,Personal Loan,22959,0.06055825,53,Full-time,Medium,440,Male,Divorced,Bachelor,11-09-2020,15-09-2020,22-09-2020,03-11-2020,FALSE
CUST-00002084,LN00004855,Home Loan,6530,0.073158188,25,Self-employed,Medium,433,Female,Single,PhD,09-04-2020,05-05-2020,07-05-2020,09-09-2020,FALSE
CUST-00002928,LN00000906,Home Loan,95856,0.082721399,24,Part-time,High,498,Female,Single,High School,31-08-2019,31-08-2019,31-08-2019,13-12-2019,FALSE
CUST-00001222,LN00001184,Personal Loan,4748,0.088925442,52,Full-time,Low,809,Male,Divorced,PhD,11-08-2019,15-08-2019,15-08-2019,18-10-2019,FALSE
CUST-00003450,LN00002220,Car Loan,98504,0.071638654,18,Part-time,Medium,378,Female,Divorced,Master,02-01-2018,10-01-2018,14-01-2018,31-03-2018,TRUE
CUST-00002441,LN00003645,Education Loan,99098,0.073805033,23,Self-employed,Low,781,Male,Divorced,Master,18-01-2019,07-02-2019,09-02-2019,29-04-2019,FALSE
CUST-00002363,LN00001089,Home Loan,14545,0.066099525,48,Part-time,Medium,811,Male,Single,PhD,21-11-2019,27-11-2019,29-11-2019,24-03-2020,FALSE
CUST-00004504,LN00001193,Car Loan,67199,0.079528412,15,Full-time,Low,549,Female,Single,Master,09-02-2021,18-02-2021,28-02-2021,08-05-2021,FALSE
CUST-00000895,LN00002129,Personal Loan,35766,0.06727357,13,Part-time,Low,782,Female,Divorced,PhD,23-07-2018,16-08-2018,30-08-2018,14-12-2018,FALSE
CUST-00003903,LN00003452,Personal Loan,74530,0.088596917,46,Part-time,Medium,471,Female,Single,PhD,09-11-2022,02-12-2022,03-12-2022,12-02-2023,FALSE
CUST-00002254,LN00003842,Home Loan,94557,0.053212003,55,Part-time,High,316,Female,Single,PhD,26-01-2018,09-02-2018,17-02-2018,08-08-2018,FALSE
CUST-00002011,LN00000332,Home Loan,62087,0.074605555,14,Part-time,High,593,Female,Single,Master,18-04-2018,08-05-2018,18-05-2018,15-08-2018,FALSE
CUST-00004994,LN00001212,Car Loan,96839,0.08451661,15,Full-time,High,693,Male,Married,Master,28-08-2022,08-09-2022,20-09-2022,16-12-2022,FALSE
CUST-00004191,LN00001049,Personal Loan,69840,0.082757518,49,Part-time,Low,797,Male,Married,Master,10-05-2022,22-05-2022,27-05-2022,28-07-2022,TRUE
CUST-00004636,LN00004089,Home Loan,55384,0.120395505,23,Self-employed,High,518,Female,Divorced,PhD,17-05-2020,03-06-2020,09-06-2020,10-07-2020,TRUE
CUST-00003216,LN00002276,Home Loan,52005,0.085247,30,Self-employed,High,533,Female,Married,Bachelor,01-10-2018,21-10-2018,22-10-2018,18-01-2019,TRUE
CUST-00004605,LN00001635,Education Loan,47576,0.064939181,21,Part-time,Medium,689,Female,Divorced,Master,21-12-2022,30-12-2022,09-01-2023,30-05-2023,TRUE
CUST-00002561,LN00003606,Home Loan,40353,0.078568036,12,Full-time,Low,547,Female,Divorced,Bachelor,15-04-2022,08-05-2022,08-05-2022,01-07-2022,FALSE
CUST-00002847,LN00000503,Car Loan,63003,0.053356305,28,Self-employed,High,351,Female,Single,Master,17-01-2018,12-02-2018,19-02-2018,31-07-2018,TRUE
CUST-00001046,LN00003570,Personal Loan,84211,0.078791004,27,Part-time,Medium,314,Male,Divorced,High School,27-01-2022,27-01-2022,09-02-2022,11-05-2022,TRUE
CUST-00004834,LN00001080,Home Loan,53733,0.067504159,20,Part-time,Low,623,Male,Divorced,High School,25-10-2018,19-11-2018,28-11-2018,10-04-2019,FALSE
CUST-00002935,LN00001335,Education Loan,66318,0.093730854,20,Full-time,Medium,740,Male,Divorced,High School,16-08-2019,19-08-2019,02-09-2019,18-12-2019,FALSE
CUST-00000471,LN00004648,Home Loan,90474,0.071756896,20,Part-time,High,411,Female,Divorced,Bachelor,25-05-2020,10-06-2020,13-06-2020,25-10-2020,FALSE
CUST-00004380,LN00004019,Home Loan,24664,0.078248511,23,Full-time,Low,306,Female,Single,Master,20-11-2021,10-12-2021,22-12-2021,21-04-2022,FALSE
CUST-00000372,LN00004217,Personal Loan,68172,0.070466632,52,Self-employed,Low,544,Female,Single,PhD,16-11-2020,28-11-2020,06-12-2020,08-05-2021,TRUE
CUST-00003404,LN00002074,Education Loan,86616,0.10608277,26,Part-time,High,747,Male,Divorced,Bachelor,02-07-2018,03-07-2018,14-07-2018,18-11-2018,TRUE
CUST-00001404,LN00004055,Car Loan,94264,0.075181359,13,Full-time,Medium,664,Male,Married,Master,20-03-2022,03-04-2022,11-04-2022,25-09-2022,FALSE
CUST-00004603,LN00000023,Car Loan,27736,0.107488356,22,Part-time,Low,666,Male,Married,High School,06-11-2019,17-11-2019,29-11-2019,21-04-2020,FALSE
CUST-00003947,LN00001850,Personal Loan,95209,0.092212276,22,Part-time,Low,586,Male,Divorced,Bachelor,25-03-2019,26-03-2019,05-04-2019,01-10-2019,FALSE
CUST-00004076,LN00002164,Car Loan,1854,0.087231001,19,Self-employed,Low,405,Female,Single,Master,17-09-2021,23-09-2021,04-10-2021,27-01-2022,FALSE
CUST-00004674,LN00000480,Car Loan,91084,0.085530997,43,Part-time,High,312,Female,Divorced,PhD,27-05-2022,30-05-2022,02-06-2022,29-07-2022,TRUE
CUST-00002521,LN00002355,Home Loan,39623,0.085906959,17,Full-time,Medium,445,Female,Divorced,Bachelor,19-01-2022,01-02-2022,10-02-2022,28-04-2022,FALSE
CUST-00001008,LN00002749,Car Loan,8392,0.051084911,31,Full-time,High,777,Female,Single,PhD,11-08-2019,28-08-2019,30-08-2019,21-12-2019,FALSE
CUST-00003347,LN00002540,Education Loan,56680,0.075816749,50,Full-time,Low,414,Female,Married,Bachelor,24-02-2019,06-03-2019,10-03-2019,10-06-2019,FALSE
CUST-00000668,LN00004865,Home Loan,47717,0.09267737,46,Part-time,Medium,808,Female,Divorced,High School,28-08-2018,30-08-2018,04-09-2018,05-10-2018,FALSE
CUST-00001447,LN00001144,Car Loan,88092,0.079266542,19,Part-time,Medium,451,Male,Single,High School,27-05-2019,29-05-2019,07-06-2019,29-07-2019,FALSE
CUST-00003967,LN00002334,Education Loan,51859,0.058922152,54,Self-employed,High,356,Female,Single,High School,06-08-2021,23-08-2021,26-08-2021,14-11-2021,FALSE
CUST-00001908,LN00002646,Home Loan,27309,0.079213933,45,Part-time,High,681,Female,Divorced,PhD,14-03-2020,05-04-2020,05-04-2020,24-08-2020,FALSE
CUST-00002368,LN00000839,Education Loan,88455,0.105561583,30,Full-time,Low,456,Female,Single,High School,15-03-2019,15-03-2019,21-03-2019,08-07-2019,FALSE
CUST-00002106,LN00001850,Personal Loan,64734,0.098703376,18,Full-time,High,432,Female,Divorced,PhD,11-02-2020,23-02-2020,08-03-2020,31-07-2020,FALSE
CUST-00004369,LN00003387,Personal Loan,71467,0.07906994,42,Self-employed,High,462,Female,Married,PhD,17-10-2020,10-11-2020,14-11-2020,14-12-2020,FALSE
CUST-00003030,LN00002853,Car Loan,53662,0.094271739,29,Full-time,High,574,Female,Divorced,PhD,07-06-2019,11-06-2019,12-06-2019,01-12-2019,FALSE
CUST-00000041,LN00002210,Education Loan,99506,0.074502395,51,Full-time,High,376,Female,Married,High School,25-07-2019,28-07-2019,10-08-2019,23-09-2019,FALSE
CUST-00004834,LN00001393,Home Loan,13688,0.054441926,25,Full-time,High,343,Female,Single,Master,06-07-2021,08-07-2021,18-07-2021,28-09-2021,FALSE
CUST-00004805,LN00003257,Education Loan,26342,0.06613301,50,Self-employed,Low,849,Male,Divorced,PhD,15-12-2019,02-01-2020,15-01-2020,25-06-2020,TRUE
CUST-00000126,LN00001960,Education Loan,38157,0.103443332,47,Self-employed,Medium,617,Male,Single,Master,15-07-2021,27-07-2021,04-08-2021,14-12-2021,FALSE
CUST-00000778,LN00000276,Personal Loan,68863,0.075890104,28,Full-time,High,833,Male,Divorced,PhD,23-04-2018,08-05-2018,15-05-2018,16-10-2018,FALSE
CUST-00000836,LN00004625,Personal Loan,53083,0.07634924,48,Full-time,Medium,453,Female,Single,High School,28-05-2022,15-06-2022,24-06-2022,30-08-2022,FALSE
CUST-00000879,LN00001460,Car Loan,66733,0.075502427,55,Part-time,Medium,536,Male,Married,High School,09-02-2019,09-02-2019,15-02-2019,18-05-2019,FALSE
CUST-00004490,LN00003332,Education Loan,90045,0.108562049,20,Part-time,High,816,Female,Divorced,High School,26-11-2021,13-12-2021,27-12-2021,17-03-2022,TRUE
CUST-00004924,LN00000959,Education Loan,35698,0.104389384,31,Full-time,High,520,Male,Single,Bachelor,24-08-2018,19-09-2018,01-10-2018,16-01-2019,TRUE
CUST-00000837,LN00001842,Home Loan,81623,0.113281704,56,Part-time,Medium,609,Male,Divorced,High School,26-10-2020,24-11-2020,08-12-2020,30-03-2021,FALSE
CUST-00000525,LN00004060,Home Loan,23671,0.077614322,39,Full-time,Low,476,Female,Divorced,Master,13-06-2022,19-06-2022,27-06-2022,31-10-2022,FALSE
CUST-00001252,LN00004146,Personal Loan,26184,0.084434367,31,Full-time,Medium,519,Female,Married,PhD,11-02-2021,13-02-2021,22-02-2021,10-08-2021,FALSE
CUST-00004242,LN00003378,Education Loan,94384,0.057250362,52,Part-time,Low,337,Female,Single,Master,31-12-2018,21-01-2019,22-01-2019,24-05-2019,TRUE
CUST-00000735,LN00002525,Car Loan,43107,0.102154016,47,Self-employed,Medium,730,Female,Divorced,Bachelor,26-04-2020,15-05-2020,28-05-2020,13-11-2020,FALSE
CUST-00000169,LN00000488,Personal Loan,87202,0.062483307,38,Self-employed,High,502,Male,Divorced,Master,06-09-2021,15-09-2021,27-09-2021,24-11-2021,FALSE
CUST-00001149,LN00002128,Education Loan,52663,0.083251633,19,Self-employed,Low,747,Male,Divorced,PhD,27-08-2021,16-09-2021,18-09-2021,30-01-2022,FALSE
CUST-00000300,LN00001941,Personal Loan,16708,0.063540462,43,Full-time,Medium,794,Female,Divorced,PhD,06-04-2021,13-04-2021,21-04-2021,20-07-2021,FALSE
CUST-00003322,LN00002454,Car Loan,92906,0.071166998,12,Full-time,Low,424,Male,Divorced,High School,29-04-2020,30-04-2020,05-05-2020,14-07-2020,FALSE
CUST-00000522,LN00004015,Education Loan,50811,0.067441064,28,Self-employed,High,364,Male,Single,Bachelor,21-02-2018,02-03-2018,03-03-2018,27-08-2018,TRUE
CUST-00000618,LN00003798,Car Loan,3811,0.070881871,20,Self-employed,Low,543,Male,Divorced,Bachelor,27-10-2018,16-11-2018,21-11-2018,04-02-2019,TRUE
CUST-00003585,LN00004351,Education Loan,57250,0.071913159,31,Self-employed,High,826,Female,Divorced,Master,12-05-2020,29-05-2020,11-06-2020,18-08-2020,FALSE
CUST-00001718,LN00000960,Education Loan,73082,0.071775968,56,Full-time,High,525,Female,Divorced,High School,21-12-2020,01-01-2021,14-01-2021,24-03-2021,FALSE
CUST-00004602,LN00002564,Car Loan,35754,0.092500009,43,Full-time,Low,764,Female,Single,High School,25-03-2018,07-04-2018,11-04-2018,12-05-2018,FALSE
CUST-00000302,LN00000464,Home Loan,96742,0.063427058,13,Part-time,High,592,Male,Divorced,High School,07-11-2022,01-12-2022,10-12-2022,28-02-2023,FALSE
CUST-00000653,LN00001937,Car Loan,12411,0.083308121,43,Part-time,High,680,Female,Divorced,PhD,08-10-2021,09-10-2021,13-10-2021,11-03-2022,FALSE
CUST-00003302,LN00004132,Car Loan,3911,0.098269387,56,Part-time,High,465,Female,Married,Bachelor,20-08-2022,05-09-2022,09-09-2022,16-10-2022,FALSE
CUST-00004160,LN00000016,Personal Loan,68270,0.072302055,20,Self-employed,Low,517,Male,Married,Master,07-03-2022,26-03-2022,27-03-2022,26-05-2022,TRUE
CUST-00002638,LN00004071,Car Loan,84763,0.069231217,41,Full-time,High,574,Female,Divorced,Master,10-08-2022,21-08-2022,03-09-2022,10-11-2022,FALSE
CUST-00002280,LN00000919,Car Loan,9680,0.076542131,31,Part-time,Medium,351,Female,Divorced,Master,15-10-2020,21-10-2020,26-10-2020,15-02-2021,TRUE
CUST-00001623,LN00001614,Personal Loan,85896,0.097695878,49,Part-time,High,673,Female,Married,High School,12-07-2020,26-07-2020,07-08-2020,27-01-2021,FALSE
CUST-00004415,LN00000823,Home Loan,84879,0.082911614,12,Part-time,Medium,662,Male,Single,Bachelor,08-06-2020,09-06-2020,15-06-2020,06-08-2020,FALSE
CUST-00001682,LN00002121,Car Loan,72295,0.072031786,16,Part-time,Low,313,Female,Single,Bachelor,07-02-2022,05-03-2022,13-03-2022,28-08-2022,FALSE
CUST-00004925,LN00003392,Personal Loan,89614,0.08725815,46,Self-employed,Medium,639,Male,Married,PhD,17-07-2022,11-08-2022,24-08-2022,21-01-2023,TRUE
CUST-00000092,LN00001967,Home Loan,12111,0.063465618,47,Full-time,High,838,Male,Divorced,PhD,03-07-2020,27-07-2020,31-07-2020,06-11-2020,TRUE
CUST-00003707,LN00001882,Home Loan,38504,0.090220393,12,Full-time,High,388,Male,Married,PhD,18-05-2019,29-05-2019,08-06-2019,19-07-2019,FALSE
CUST-00000961,LN00000740,Car Loan,2802,0.08612911,25,Full-time,High,340,Male,Single,Master,28-12-2022,13-01-2023,27-01-2023,02-04-2023,FALSE
CUST-00004160,LN00004854,Home Loan,9155,0.075382873,20,Part-time,High,603,Male,Married,Master,25-11-2019,25-11-2019,05-12-2019,29-02-2020,FALSE
CUST-00000844,LN00003067,Car Loan,74656,0.067421213,41,Self-employed,High,567,Male,Single,Bachelor,09-04-2018,16-04-2018,20-04-2018,19-08-2018,FALSE
CUST-00000219,LN00003844,Home Loan,40384,0.066699786,35,Self-employed,High,437,Female,Divorced,PhD,22-09-2022,26-09-2022,10-10-2022,06-02-2023,TRUE
CUST-00000704,LN00000798,Home Loan,48254,0.08802226,15,Self-employed,Low,305,Female,Divorced,Master,28-06-2020,25-07-2020,08-08-2020,10-09-2020,FALSE
CUST-00004715,LN00003211,Home Loan,22918,0.098434708,25,Full-time,High,541,Male,Divorced,PhD,22-08-2021,18-09-2021,26-09-2021,18-03-2022,TRUE
CUST-00000247,LN00001587,Car Loan,86981,0.070440384,36,Full-time,Medium,461,Male,Single,PhD,02-02-2020,26-02-2020,02-03-2020,22-04-2020,TRUE
CUST-00004038,LN00003731,Home Loan,61713,0.086875801,15,Self-employed,Medium,817,Female,Married,Bachelor,11-11-2018,18-11-2018,24-11-2018,09-04-2019,FALSE
CUST-00000057,LN00001778,Education Loan,31306,0.048694595,36,Part-time,Medium,700,Female,Divorced,Bachelor,30-09-2022,21-10-2022,24-10-2022,31-01-2023,FALSE
CUST-00003960,LN00002532,Personal Loan,17646,0.071230734,21,Full-time,Low,455,Female,Single,Master,05-01-2022,24-01-2022,27-01-2022,14-07-2022,FALSE
CUST-00004853,LN00002435,Personal Loan,47843,0.079534116,46,Full-time,Medium,384,Male,Divorced,Bachelor,04-09-2018,17-09-2018,17-09-2018,09-01-2019,FALSE
CUST-00001859,LN00003918,Education Loan,97601,0.066354749,18,Part-time,Medium,309,Male,Married,PhD,22-09-2018,27-09-2018,07-10-2018,14-12-2018,FALSE
CUST-00001913,LN00004554,Home Loan,91735,0.065952404,53,Part-time,Medium,437,Female,Divorced,Bachelor,12-05-2022,29-05-2022,02-06-2022,28-11-2022,TRUE
CUST-00004222,LN00002470,Education Loan,17371,0.069983307,24,Full-time,Low,455,Male,Single,PhD,01-03-2019,05-03-2019,06-03-2019,04-05-2019,FALSE
CUST-00000267,LN00002280,Car Loan,78371,0.084382891,15,Part-time,Medium,707,Male,Single,PhD,05-03-2020,14-03-2020,18-03-2020,29-07-2020,FALSE
CUST-00003483,LN00001368,Personal Loan,3049,0.077190065,54,Part-time,Medium,524,Male,Divorced,Master,17-12-2020,31-12-2020,04-01-2021,27-03-2021,FALSE
CUST-00001681,LN00002768,Home Loan,32616,0.046426532,47,Part-time,Low,483,Male,Divorced,Master,16-02-2022,18-02-2022,21-02-2022,03-08-2022,FALSE
CUST-00003194,LN00001398,Personal Loan,21932,0.048189498,25,Part-time,High,494,Female,Single,Master,20-11-2018,22-11-2018,06-12-2018,27-02-2019,FALSE
CUST-00001532,LN00000155,Education Loan,30855,0.070897022,29,Part-time,Medium,695,Male,Divorced,PhD,24-04-2021,23-05-2021,04-06-2021,12-11-2021,FALSE
CUST-00002007,LN00003187,Education Loan,62434,0.086865299,19,Self-employed,High,433,Male,Divorced,Bachelor,02-03-2020,18-03-2020,29-03-2020,15-07-2020,FALSE
CUST-00004706,LN00001116,Personal Loan,73694,0.038787427,43,Full-time,Medium,608,Male,Divorced,Master,03-03-2022,16-03-2022,25-03-2022,29-05-2022,FALSE
CUST-00004565,LN00003666,Personal Loan,44016,0.072504047,38,Self-employed,Low,841,Male,Married,Master,27-04-2020,23-05-2020,04-06-2020,04-09-2020,TRUE
CUST-00004897,LN00003597,Personal Loan,8400,0.072106282,53,Self-employed,High,308,Female,Married,Bachelor,03-03-2018,26-03-2018,03-04-2018,10-09-2018,FALSE
CUST-00004229,LN00001115,Personal Loan,43642,0.100825067,48,Self-employed,Low,469,Male,Married,Bachelor,16-08-2019,25-08-2019,29-08-2019,23-11-2019,TRUE
CUST-00003451,LN00000700,Education Loan,16151,0.074224673,34,Full-time,High,589,Male,Divorced,Master,20-08-2020,07-09-2020,12-09-2020,30-12-2020,FALSE
CUST-00001020,LN00004201,Home Loan,52407,0.085744835,18,Full-time,Low,467,Female,Single,PhD,23-06-2021,08-07-2021,21-07-2021,04-09-2021,FALSE
CUST-00000318,LN00000596,Personal Loan,67690,0.082118857,23,Full-time,High,643,Male,Divorced,PhD,19-02-2022,07-03-2022,07-03-2022,03-08-2022,TRUE
CUST-00001601,LN00001014,Home Loan,5499,0.048041503,36,Self-employed,High,796,Male,Divorced,Master,20-11-2022,09-12-2022,20-12-2022,01-06-2023,FALSE
CUST-00000711,LN00000540,Personal Loan,7295,0.091523108,14,Full-time,High,444,Male,Married,Bachelor,18-05-2020,30-05-2020,03-06-2020,28-11-2020,FALSE
CUST-00003197,LN00000012,Car Loan,60040,0.083230948,37,Self-employed,Medium,712,Male,Single,PhD,28-10-2021,28-10-2021,08-11-2021,16-12-2021,TRUE
CUST-00000451,LN00001944,Home Loan,13183,0.08762403,15,Part-time,High,756,Female,Married,Bachelor,30-05-2019,30-05-2019,07-06-2019,03-08-2019,FALSE
CUST-00001882,LN00004460,Car Loan,30299,0.138893566,53,Full-time,High,601,Female,Single,High School,18-01-2020,03-02-2020,14-02-2020,28-04-2020,FALSE
CUST-00001744,LN00000662,Education Loan,13874,0.048738306,47,Part-time,Medium,345,Female,Divorced,Bachelor,20-02-2018,09-03-2018,19-03-2018,14-06-2018,TRUE
